FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,total ether balance,ERC20 total Ether sent contract,ERC20 min val rec
0,0.0,3396.11,244519.93,1,5,0,0.0,1.00414,0.839403,0.0,0.0,0.0,60.43698417,0.0,0.452211
0,0.93,1748.94,111991.72,0,3,2,0.033484,0.223954,0.201675,0.032644,0.223114,0.200835,0.05376,0.0,0.0
0,0.0,2426.58,283910.03,1,6,0,0.0,1.249528,0.8542690000000001,0.0,0.0,0.0,99.94944496,0.0,0.0
0,0.0,191.0,310191.97,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.24,1420.14,293206.6,0,3,1,1.116909,29.007461,10.766147,1.113552,29.004104,10.815767999999998,0.6931341999999999,0.0,0.0
0,3294.21,5448.4,1007930.98,0,50,57,0.0,716.0,43.940834,0.0,1000.0,35.926786,67.11380848,0.0,0.0
0,18.7,365.31,408109.47,0,2,2,0.05027,4.2546800000000005,0.325509,0.04985,4.25426,0.326628,0.444381,0.0,0.0
0,0.0,0.0,24.2,0,1,1,0.01,0.01,0.01,0.009418,0.009418,0.009418,0.000581532,0.0,0.0
0,0.0,0.0,3.73,0,1,1,0.180717,0.180717,0.180717,0.179795,0.179795,0.179795,0.000921794,0.0,0.0
0,9.49,11318.66,577697.67,0,4,1,0.010472,18.913706,0.8296979999999999,0.014595,18.912983,0.897617,0.126566116,0.0,0.0
0,0.0,0.0,74.32,0,1,1,2.2,2.2,2.2,2.199496,2.199496,2.199496,0.000504,0.0,0.0
0,159.96,0.6,321.12,0,2,2,19.80136700000001,81.198633,50.5,17.86,83.139016,50.499508,0.000984218,0.0,0.0
0,3.23,0.0,9.68,0,2,3,634.304664,1366.695336,1000.5,0.0010279999999999,1445.489175,666.999528,0.001414909,0.0,0.0
0,134.97,8427.96,898837.57,0,1,1,0.112939,1.395217,1.024937,1.008043,1.7774299999999998,1.042574,0.23326833,0.0,0.0
0,0.0,0.0,0.0,0,1,0,1.844472,1.844472,1.844472,0.0,0.0,0.0,1.84447207,0.0,0.0
0,28424.74,23213.4,663716.47,0,6,13,0.003464,3.638719,0.711047,0.0,3.206184,0.398909,0.01688182,0.0,0.0
0,329.02,1898.84,95469.27,0,1,2,0.099009,0.426663,0.106772,0.098589,0.426243,0.108894,0.017661,0.0,0.0
0,0.0,3309.56,52953.02,1,2,0,0.0,208.57,75.747587,0.0,0.0,0.0,1211.9614,0.0,0.0
0,11.52,8965.07,314180.58,0,1,1,0.010005,0.049871,0.047967,0.0088799999999999,0.049421,0.047499,0.016355725,0.0,0.0
0,163.93,0.0,327.87,0,1,2,101.0,101.0,101.0,0.510483,100.488533,50.499508,0.000984218,0.0,0.0
0,22.18,0.0,66.55,0,1,3,101.0,101.0,101.0,1.49916,61.722847,33.666149,0.0015539999999999,0.0,0.0
0,1363.42,1856.04,790629.43,0,6,6,0.005,9.358682,2.768859,0.0,118.744842,32.655689,0.018856844,0.0,0.0
0,0.0,0.0,10.03,1,1,0,2.445368,2.445368,2.445368,0.0,0.0,0.0,2.44536818,0.0,0.0
0,0.0,6436.01,585677.32,1,6,0,0.0,10.14,0.304631,0.0,0.0,0.0,27.72145346,0.0,0.0
0,0.0,781.62,1610.6,0,2,1,0.008004,0.01,0.009002,0.0,0.0,0.0,0.018003663,0.0,0.0
0,0.0,0.0,21.48,0,1,1,1.09336,1.09336,1.09336,1.092856,1.092856,1.092856,0.000504,0.0,0.0
0,131125.24,56578.38,658299.15,0,5,2,0.02,158.0,23.718381,0.001,1.5,0.7505,164.52766730000005,0.0,0.0
0,3037.03,12801.65,76156.38,0,3,4,0.205,3.52,1.125,0.204559,4.519558999999999,1.405809,0.001764,0.0,0.0
0,0.0,1647.44,228994.25,1,4,0,0.0,2.158244,1.087885,0.0,0.0,0.0,151.2160301,0.0,1.011585
0,27916.36,2700.56,189102.7,0,2,2,0.004,12.9775,6.104675,0.0,48.8154,8.139128999999999,0.00262559,0.0,0.0
0,0.0,4049.26,226758.45,1,3,0,0.0,0.948767,0.535253,0.0,0.0,0.0,29.9741884,0.0,0.579609
0,0.0,5931.59,338100.62,1,4,0,0.0,1.001188,0.453275,0.0,0.0,0.0,25.83669695,0.0,0.0
0,5.22,0.0,15.67,0,2,3,947.538859,1053.461141,1000.5,1.0,1625.409941,666.999528,0.001414909,0.0,0.0
0,0.0,0.0,3.73,0,1,1,0.269876,0.269876,0.269876,0.269404,0.269404,0.269404,0.000471636,0.0,0.0
0,0.0,0.0,14.03,0,1,1,10.172054,10.172054,10.172054,10.17155,10.17155,10.17155,0.000504,0.0,0.0
0,23.86,0.49,72.55,0,2,3,41.414846,59.585154,50.5,0.2,90.0,33.665992,0.002024127,0.0,0.0
0,0.0,0.0,71.75,0,1,1,10.0,10.0,10.0,9.9978,9.9978,9.9978,0.0022,0.0,0.0
0,0.0,0.0,330.62,0,1,1,1.0,1.0,1.0,0.99938,0.99938,0.99938,0.00062,0.0,0.0
0,0.0,0.0,598.23,0,1,1,0.18,0.18,0.18,0.1793799999999999,0.1793799999999999,0.1793799999999999,0.00062,0.0,0.0
0,276.53,2096.14,203015.42,0,14,42,0.010921,206.387437,36.757033,0.0,285.0,29.054867,0.072752844,0.0,2.11985
0,166.16,0.21,332.73,0,2,2,34.431689,66.568311,50.5,0.005,100.993974,50.499487,0.001026218,0.0,0.0
0,0.0,0.0,2.8,0,1,1,64.867547,64.867547,64.867547,64.86670699999999,64.86670699999999,64.86670699999999,0.00084,0.0,0.0
0,2104.21,5422.52,17157.67,0,2,3,0.064612,0.1335869999999999,0.0991,0.0,0.132123,0.065425,0.001925554,0.0,26.409370000000006
0,106.06,7808.66,791365.95,0,2,3,0.198197,3.0,1.048997,0.7903859999999999,2.999392,1.058727,0.08573712,0.0,0.0
0,80.35,0.84,323.08,0,2,3,34.634686,66.365314,50.5,0.001,56.760195,25.249508,0.001968437,0.0,0.0
0,165.27,0.7,331.93,0,2,2,4.808962999999999,96.191037,50.5,0.0295,100.969474,50.499487,0.001026218,0.0,0.0
0,36.82,2261.81,55167.15,0,2,1,0.09475,30.655145,11.543095,0.094308,30.654702,11.542642,0.010878908,0.0,0.0
0,2059.98,7971.34,575636.87,0,16,2,0.002182,17.430083,2.265128,0.001762,17.429647,2.391085,-0.132278095,0.0,0.0
0,0.0,7559.25,226777.48,1,2,0,0.0,1.003153,0.8936209999999999,0.0,0.0,0.0,26.80862106,0.0,0.980517
0,0.0,0.0,48.88,0,1,1,0.2955,0.2955,0.2955,0.294453,0.294453,0.294453,0.001046957,0.0,0.0
0,23.84,0.18,71.9,0,2,3,13.438295000000002,87.561705,50.5,5.026049,90.922403,33.666151,0.001548055,0.0,0.0
0,0.0,0.0,1.58,0,1,1,0.329405,0.329405,0.329405,0.32886,0.32886,0.32886,0.000544754,0.0,0.0
0,18.32,0.0,54.97,0,1,3,101.0,101.0,101.0,0.888357,66.90730400000001,33.666149,0.0015539999999999,0.0,0.0
0,0.0,8540.11,204962.67,1,2,0,0.0,300.0,54.27416700000001,0.0,0.0,0.0,1302.58,0.0,1.0
0,19815.22,106764.47,917999.92,0,6,9,0.00431,1.57814,0.68577,0.0008039999999999,2.281507,0.461588,-2.34761718,0.0,0.0
0,6.14,62.16,61584.9,3128,1,1371,10.0,25.0,15.0,0.0,0.002843,1e-06,44.99439167,0.0,0.0
0,8521.89,7446.07,681582.07,0,10,26,0.005,20.0,7.203399,0.0,25.0,1.745379,0.0593786999999999,0.0,0.0
0,23.55,0.44,71.53,0,2,3,15.38407,85.61593,50.5,1.0446799999999998,78.594978,33.666148,0.001555573,0.0,0.0
0,0.0,0.0,0.0,0,1,0,0.126419,0.126419,0.126419,0.0,0.0,0.0,0.12641884,0.0,0.0
0,1.24,0.07,3.87,0,2,3,963.86285,1037.13715,1000.5,0.02,1057.5670220000004,666.999528,0.001414909,0.0,0.0
0,32184.54,45861.57,417584.63,0,5,2,0.735,302.7,51.506429,1.0,329.542102,120.180701,0.002898,0.0,0.0
0,4222.44,1244.43,68666.87,0,5,1,0.049002,2.323534,0.133748,0.358039,3.3813190000000004,2.0057720000000003,0.001323,0.0,0.015662
0,157.73,0.0,315.47,0,1,2,101.0,101.0,101.0,0.200338,100.798678,50.499508,0.000984218,0.0,0.0
0,26.52,0.0,53.03,0,1,2,101.0,101.0,101.0,25.0,75.99895,50.499475,0.00105,0.0,0.0
0,0.0,0.0,382.15,0,1,1,0.05,0.05,0.05,0.04938,0.04938,0.04938,0.00062,0.0,0.0
0,161.55,0.63,324.37,0,2,2,47.455407,53.544593000000006,50.5,0.088853,100.910162,50.499508,0.000984218,0.0,0.0
0,0.0,0.0,12.82,0,1,1,0.142549,0.142549,0.142549,0.141929,0.141929,0.141929,0.00062,0.0,0.0
0,1.12,0.07,3.52,0,2,3,961.770935,1039.229065,1000.5,0.28,1059.086518,666.999528,0.001414909,0.0,0.0
0,34782.5,52001.03,607484.77,0,2,3,0.026084,2.49125,0.928535,0.0,6.1,0.926766,0.01237811,0.0,0.0
0,0.0,0.0,2312.95,0,1,1,0.062141,0.062141,0.062141,0.061521,0.061521,0.061521,0.00062,0.0,0.0
0,3.62,0.0,10.87,0,2,3,493.535504,1507.464496,1000.5,3.829528,1962.022187,666.999528,0.001414909,0.0,0.0
0,0.0,3420.64,283913.38,1,5,0,0.0,1.005665,0.801673,0.0,0.0,0.0,66.53886848,0.0,0.7601859999999999
0,0.0,0.0,5.8,0,1,1,0.1094,0.1094,0.1094,0.108614,0.108614,0.108614,0.00078606,0.0,0.0
0,305.22,264489.01,794993.12,0,3,5,0.039911,13.04,4.373273999999999,0.003722,12.774462,2.623575,0.00194664,0.0,0.0
0,1.03,12437.77,199020.9,0,14,1,0.00105,4.7995800000000015,1.703401,0.00063,4.79916,1.702504,0.0143572,0.0,0.0
0,39172.64,52599.21,341341.32,0,4,2,0.002,0.52057,0.119699,0.00375,0.594055,0.298903,0.000691,0.0,0.044781
0,163.19,0.37,327.12,0,2,2,38.25369600000001,62.746304,50.5,0.017279,100.981737,50.499508,0.000984218,0.0,0.0
0,29673.5,9589.24,710352.4,0,3,12,0.018,5.838246,2.079205,0.0,5.8,0.560875,0.1359874,0.0,0.0
0,0.0,0.0,57.7,0,1,1,6.0,6.0,6.0,5.998953,5.998953,5.998953,0.001046957,0.0,0.0
0,95997.34,24287.63,889416.88,0,4,8,0.205889,9.116984,3.845298,0.0,9.0,2.376145,0.217331427,0.0,0.0
0,570.27,80707.17,323969.2,0,3,1,0.0,0.995,0.4095,0.5,0.5,0.5,0.638,0.0,0.0
0,8252.81,13955.93,801929.58,0,5,4,0.005,56.671765,6.404237,0.0,73.778867,19.212001,0.011364502,0.0,1.066527
0,0.0,1619.66,226752.87,1,3,0,0.0,4.24027,1.6873240000000005,0.0,0.0,0.0,236.22537480000005,0.0,0.591335
0,4559.52,11437.51,755957.72,0,15,40,0.035,200.0,32.229119,0.0,200.0,16.534022,-14.50622072,0.0,0.0
0,1.24,0.07,3.87,0,2,3,963.80289,1037.19711,1000.5,0.1,1058.048047,666.999528,0.001414909,0.0,0.0
0,5217.07,5819.92,994303.05,0,37,67,0.0,26.0,5.386577,0.0,20.0,2.648994,-29.38729011,0.0,0.0
0,1281.65,920.14,254225.08,0,51,88,0.005,49.999,3.679377,0.006597,34.999992,2.8160580000000004,0.12349736,0.0,51.456737
0,2.48,3660.15,14650.52,0,3,1,10.77,77.98497900000002,31.887495,10.769478,77.98454100000002,31.886743,0.003005425,0.0,0.0
0,0.0,3067.91,518476.32,1,4,0,0.0,7.0,0.233656,0.0,0.0,0.0,39.48784328,0.0,0.618446
0,27805.31,46509.98,955991.27,0,8,10,0.0,10.0,2.663289,0.0,10.0,1.29619,-5.9136894,0.0,0.0
0,1073.76,1476.59,24563.1,0,4,5,0.216334,6.999559,3.062821,0.0,7.557834,0.955726,0.022491225,0.0,29.129759000000004
0,4.14,8490.96,16990.2,0,2,2,0.057632,0.809245,0.433439,0.056832,0.8083560000000001,0.432594,0.001689062,0.0,0.0
0,24.9,0.0,323.72,0,1,12,101.0,101.0,101.0,0.001803,96.491637,7.768725999999999,0.00655978,0.0,0.0
0,0.0,2606.57,226771.23,1,4,0,0.0,1.008521,0.940666,0.0,0.0,0.0,81.8379298,0.0,0.741445
0,160.51,0.0,321.02,0,1,2,101.0,101.0,101.0,5.0,95.999016,50.499508,0.000984218,0.0,0.0
0,57.51,28749.02,980450.8,0,7,7,0.0,49.995,8.711833,0.0,50.0,0.122372,-409.0145104,0.0,0.0
0,0.0,10548.62,116034.77,1,6,0,0.0,16.874694,5.241467,0.0,0.0,0.0,57.65614122,0.0,1.606344
0,794.29,531.76,478627.65,0,1,3,2.475,9.674596,4.902757,0.0,513.0,58.539899,0.032317878,0.0,2.164149
0,24.04,1.01,74.15,0,2,3,27.094987,73.905013,50.5,0.903468,61.52335,33.666159,0.001523001,0.0,0.0
0,14354.08,2854.57,443352.32,0,3,8,0.014109,0.124775,0.04984,0.0,2.0,0.452565,0.005738902,0.0,0.0
0,0.0,155.33,15909.2,0,1,1,0.262575,2.33203,1.297302,2.593891,2.593891,2.593891,0.0007140339999999,0.0,0.0
0,327.65,181.64,10046.77,0,1,11,1.99544,7.543660000000001,3.9507,0.0,5.007795,0.406806,0.054738,0.0,0.510023
0,110.2,0.01,330.63,0,3,3,8.536648,53.498488,33.666667,0.1,100.274678,33.666157,0.001530218,0.0,0.0
0,163.32,0.0,326.65,0,1,2,101.0,101.0,101.0,0.728015,100.271001,50.499508,0.000984218,0.0,0.0
0,0.0,6778.5,291475.3,1,4,0,0.0,1.001349,0.739379,0.0,0.0,0.0,31.79330035,0.0,0.6106600000000001
0,2105.92,3379.09,1026242.37,0,34,101,0.0,250.00461600000003,20.632972,0.0,355.0,13.877436,-70.20870643,0.0,0.0
0,0.0,0.0,55.38,0,1,1,25.398802,25.398802,25.398802,25.397755,25.397755,25.397755,0.001046957,0.0,0.0
0,158.33,0.0,316.65,0,1,2,101.0,101.0,101.0,0.1,100.899016,50.499508,0.000984218,0.0,0.0
0,163.54,2.01,331.1,0,2,2,3.72689,97.27311,50.5,0.001,100.997974,50.499487,0.001026218,0.0,0.0
0,2283.6,25559.0,1542761.22,0,5,3,1.0,223.706943,77.254917,0.0,312.073643,70.81473000000003,0.136670341,0.0,5.0
0,0.0,0.0,9.2,0,1,1,2.080186,2.080186,2.080186,2.079566,2.079566,2.079566,0.00062,0.0,0.0
0,972.41,217.41,2597.05,0,2,2,0.19,28.782406,11.324135,0.180018,33.961962,17.07099,-0.169573198,0.0,0.0
0,0.0,1626.96,193608.57,1,5,0,0.0,1.01783,0.687114,0.0,0.0,0.0,81.76654211,0.0,1.357875
0,14915.69,3911.93,990952.88,0,5,6,0.102255,26.490597,0.465595,0.0,41.0,10.800196,4.763622838,0.0,0.0
0,2.58,3274.75,298210.97,0,16,1,0.2,291.99,15.395501,0.42958,291.98958,17.338454000000002,-3.424122821,0.0,600.0
0,163.45,0.02,326.93,0,2,2,5.8460480000000015,95.153952,50.5,5.171426,95.827548,50.499487,0.001026218,0.0,0.0
0,7615.41,22252.64,321526.67,0,2,8,0.019812,0.201477,0.082497,0.0,0.22,0.06692,-0.044989188,0.0,0.0
0,24.18,0.33,73.22,0,2,3,16.547867,84.45213299999998,50.5,0.198657,53.73910400000001,33.666149,0.0015539999999999,0.0,0.0
0,12.78,8980.9,629558.2,0,2,1,0.19561,2.995,0.246505,0.19414,2.994538,0.245862,0.045032073,0.0,0.0
0,33.22,0.0,99.67,0,1,3,101.0,101.0,101.0,2.262601,50.119544,33.666163,0.001512,0.0,0.0
0,2.63,25.46,25653.48,0,1,738,0.09107,13.0,0.773005,0.00096,14.199559,0.628947,0.483221875,0.0,0.0
0,1714.67,7067.61,158290.03,0,2,1,0.252935,1.00351,0.649381,0.506199,1.256769,0.8804690000000001,0.011679678,0.0,0.019272
0,0.0,0.0,255.4,0,1,1,2.0,2.0,2.0,1.99938,1.99938,1.99938,0.00062,0.0,0.0
0,9789.1,9500.64,259401.85,0,2,3,2.86821,112.237381,51.857753,2.867747,245.40958,88.1577,0.004790624,0.0,600.0
0,0.0,0.0,12.98,0,1,1,22.0,22.0,22.0,21.99938,21.99938,21.99938,0.00062,0.0,0.0
0,1819.56,1581.87,982742.9,0,60,165,0.0,28.999706,3.0281700000000003,0.0,19.0,1.302397,-37.75394306,0.0,0.0
0,2.52,0.0,7.57,0,1,3,423.243877,423.243877,423.243877,0.001078,418.241384,141.080821,0.001414909,0.0,0.0
0,0.0,1799.87,226784.0,1,3,0,0.0,1.0596219999999998,0.409729,0.0,0.0,0.0,51.6258967,0.0,0.619187
0,0.0,0.0,7.87,0,1,1,1.0,1.0,1.0,0.99938,0.99938,0.99938,0.00062,0.0,0.0
0,23.18,0.0,46.37,0,1,2,101.0,101.0,101.0,13.092987,87.905963,50.499475,0.00105,0.0,0.0
0,15.31,517.6,796393.9,0,1,3,0.035119,0.196018,0.098148,0.000733,8.049866999999999,0.104006,0.590961007,0.0,0.0
0,0.0,117.11,37944.27,1,228,0,0.0,10000.0,356.704453,0.0,0.0,0.0,115572.2429,0.0,0.0
0,0.0,0.0,180.02,0,1,1,0.112262,0.112262,0.112262,0.110062,0.110062,0.110062,0.0022,0.0,0.0
0,19244.67,0.0,38489.35,0,1,2,7.986694,7.986694,7.986694,2.01,5.0,3.505,0.97669434,0.0,0.0
0,162.66,1.02,327.37,0,2,2,48.516633,52.483367,50.5,3.427,97.571974,50.499487,0.001026218,0.0,0.0
0,22.72,170813.83,341695.82,0,2,3,0.0,101.0,50.5,4.5,56.64906600000001,35.165551,-4.496652,0.0,0.0
0,155.42,0.0,310.83,0,1,2,101.0,101.0,101.0,4.3893330000000015,96.609239,50.499286,0.001428506,0.0,0.0
0,36.79,1612.27,883783.62,0,4,1,0.173021,117.179506,1.66227,0.002239,117.164506,1.68018,-4.559279749,0.0,5.0
0,28793.99,7387.31,995280.68,0,6,23,0.01,1.007,0.606368,0.0,2.002,0.174141,0.49117978,0.0,0.0
0,0.0,1429.36,200110.12,1,3,0,0.0,1.87294,0.899439,0.0,0.0,0.0,125.921517,0.0,0.182895
0,464.26,33817.19,615209.03,0,2,4,0.0833309999999999,0.388273,0.1709099999999999,0.056,0.49,0.203618,0.225729,0.0,0.0
0,132.58,3285.9,642143.43,0,6,1,0.01,9.87,1.121131,0.519807,9.868449,1.144663,0.154690804,0.0,0.0
0,108.44,0.82,326.97,0,2,2,35.677299,65.322701,50.5,1.0,98.998428,33.666143,0.0015722179999999,0.0,0.0
0,0.0,0.0,2350.32,0,1,1,0.260166,0.260166,0.260166,0.259546,0.259546,0.259546,0.00062,0.0,0.0
0,2754.97,2545.19,563551.12,0,2,3,0.005529,9.754938,1.390324,0.0,12.14453,1.915083,0.042711868,0.0,0.213367
0,483.31,290.3,1547.22,0,2,2,0.19,2.103812,1.146906,0.18,2.279,1.2295,-0.16518775,0.0,0.0
0,0.0,0.0,260605.87,0,1,1,0.3,0.3,0.3,0.299559,0.299559,0.299559,0.000441,0.0,0.0
0,0.0,2086.99,319309.53,1,5,0,0.0,3.438845,1.249075,0.0,0.0,0.0,191.1084136,0.0,0.383844
0,0.0,0.0,674.95,0,1,1,3.0,3.0,3.0,2.99938,2.99938,2.99938,0.00062,0.0,0.0
0,0.0,1972.07,226788.17,1,3,0,0.0,0.333919,0.17858,0.0,0.0,0.0,20.53671112,0.0,0.267537
0,0.0,0.0,51.95,0,1,1,0.097559,0.097559,0.097559,0.097055,0.097055,0.097055,0.000504,0.0,0.0
0,0.0,889.07,4330.22,0,1,1,0.031142,0.874667,0.432863,0.037635,0.037635,0.037635,1.693817163,0.0,0.0
0,358.47,88046.23,265214.08,0,2,3,0.008,10.0,3.669333,0.0,10.999559,3.66752,0.005441,0.0,0.0
0,0.0,1764.16,201114.6,1,3,0,0.0,0.796678,0.343507,0.0,0.0,0.0,39.15981527,0.0,0.723675
0,2796.41,37937.2,130590.05,0,2,4,0.0069999999999999,0.091464,0.041821,0.0,0.114611,0.020195,0.004293807,0.0,12.67858
0,793.95,66237.99,803589.3,0,8,1,0.189432,299.99,89.427627,0.188409,299.982949,97.553795,0.039777475,0.0,1.46669
0,3092.91,9775.97,776995.78,0,3,9,0.2,0.49375,0.208187,0.1,4.741613,0.859318,6.369714386,0.0,0.0
0,29.37,1475.2,1256144.62,0,1,1,0.703364,1.275806,1.005456,0.701785,3.008293,1.01196,0.6408480679999999,0.0,0.0
0,22.79,0.0,68.37,0,1,3,101.0,101.0,101.0,0.94951,58.738651,33.666149,0.0015539999999999,0.0,0.0
0,0.0,663.87,1339.3,0,2,1,0.979624,1.086307,1.032966,2.059331,2.059331,2.059331,0.0066,0.0,0.0
0,0.0,2494.68,319318.58,1,5,0,0.0,0.605513,0.252498,0.0,0.0,0.0,32.31976434,0.0,0.0
0,45.17,1290.23,843756.35,0,5,1,0.010007,4.0,0.8332350000000001,0.49108,6.1513800000000005,1.031778,0.635251734,0.0,0.0
0,0.0,9816.34,88347.02,1,4,0,0.0,25.2366,9.071422,0.0,0.0,0.0,81.64279549999998,0.0,2.0
0,4.38,0.0,13.15,0,2,3,958.539388,1042.460612,1000.5,0.11,1366.166606,666.999528,0.001414909,0.0,0.0
0,4.8,0.35,15.1,0,2,3,510.961039,1490.038961,1000.5,0.34031,1939.297873,666.999528,0.001414909,0.0,0.0
0,59.44,2085.1,906247.85,0,1,1,0.01043,1.077652,0.994212,0.487795,5.012288,1.02948,0.524149743,0.0,0.0
0,158.84,3.52,324.73,0,2,2,21.95358,79.04642,50.5,17.332873,83.666101,50.499487,0.001026218,0.0,0.0
0,0.0,8.8,87988.67,1,2710,0,0.0,0.5,6.2e-05,0.0,0.0,0.0,0.616895894,1.15e-14,0.0
0,5256.73,5200.14,251870.42,1,5,23,0.008362,7.999,2.411367,0.0,7.95,0.481025,0.049937305,0.0,0.0
0,1176.07,2502.34,141805.97,0,11,18,0.003,20.924313,5.7137,0.0,19.11,2.867707,-14.94649615,0.0,0.0
0,19.72,3597.93,394304.23,0,5,1,0.011009,9.99,1.303821,0.098289,9.989175,1.314447,0.156244515,0.0,0.0
0,167023.71,0.0,501071.13,0,1,3,6.812200999999999,6.812200999999999,6.812200999999999,0.098173,4.312201,2.270125,0.001827,0.0,0.0
0,0.0,30118.62,60237.23,0,2,0,0.01,2.9,1.455,0.0,0.0,0.0,2.91,0.0,0.0
0,2.45,25532.58,102140.12,0,2,1,2.173855,12.995,5.528908,2.17329,12.994479,5.528362,0.002184948,0.0,0.0
0,4560.4,3641.5,980145.68,0,29,86,0.0,15.0,2.890266,0.0,6.0,0.8388030000000001,-2.277202149,0.0,0.0
0,13.41,1682.52,3391.85,0,2,1,2.06072,4.711403,3.386061,2.057362,4.696403,3.3768830000000003,0.0183571,0.0,0.0
0,2.22,2496.45,9994.67,0,4,1,1.0,2.0,1.25,0.999543,1.999404,1.249517,0.001932804,0.0,0.0
0,9.83,31900.45,191451.85,0,6,1,0.2,2.0,1.001105,0.835834,1.999438,1.200484,0.004211617,0.0,0.0
0,612.46,1358.31,7270.62,0,1,1,0.09,1.99,1.17,1.009748,2.079748,1.559748,0.00075602,0.0,0.0
0,11.09,2162.14,399864.47,0,3,1,0.012163,1.0048,0.138502,0.047323,1.004265,0.137749,0.276225861,0.0,0.0
0,0.0,0.0,4.17,0,1,1,1.1,1.1,1.1,1.098565,1.098565,1.098565,0.00143523,0.0,0.0
0,41.49,3394.1,1284742.27,0,4,3,0.044836,5.984678,0.892415,0.042653,5.981358999999999,0.8993559999999999,1.00149532,0.0,0.0
0,1.96,0.0,3.92,0,1,2,98.363606,98.363606,98.363606,3.77,94.592663,49.181332,0.000943273,0.0,0.0
0,0.0,123369.2,386465.55,0,2,1,0.0,0.48325,0.24287,0.4,0.4,0.4,0.32860901,0.0,0.0
0,0.0,16271.2,601025.25,0,2,1,0.200021,2.814717,0.273739,3.5,3.5,3.5,6.354608034,0.0,0.0
0,4700.39,4415.2,190001.52,0,3,1,0.012633,1.0088290000000002,0.504703,0.100173,3.008714,0.8145439999999999,0.089584829,0.0,0.15141
0,3.97,7786.06,62320.25,0,7,1,0.1,25.0,12.766195,0.09727,24.999023,12.764665,0.01223744,0.0,0.0
0,0.0,0.0,41008.07,0,1,1,5.0,5.0,5.0,4.99874,4.99874,4.99874,0.00126,0.0,0.376631
0,1.89,0.01,6.23,0,45,3,0.000528,649.732046,44.466667,0.8004720000000001,1063.254749,666.999528,0.001414909,0.0,0.0
0,160.48,0.69,322.35,0,2,2,44.357836,56.642164,50.5,0.5,100.499016,50.499508,0.000984218,0.0,0.0
0,6.92,6741.16,209176.72,0,1,2,0.000459,0.013973,0.002962,3.9e-05,0.013553,0.002308,0.0249076,0.0,0.0
0,0.0,5910.26,100474.43,1,4,0,0.0,131.15309,46.336559,0.0,0.0,0.0,787.7214998,0.0,1.509904
0,0.0,0.0,42393.82,0,1,1,1.548853,1.548853,1.548853,1.548403,1.548403,1.548403,0.000449141,0.0,0.116669
0,3.15,5911.94,408137.83,0,1,1,0.010393,2.002435,0.26114,0.078354,2.001816,0.264,0.066696055,0.0,0.0
0,7.71,16228.62,113631.18,0,4,1,0.006091,5.322744999999999,1.465477,0.059016,5.321861,2.556959,0.030506135,0.0,0.0
0,157.46,0.0,314.92,0,1,2,101.0,101.0,101.0,0.5487270000000001,100.450289,50.499508,0.000984218,0.0,0.0
0,161.17,0.3,322.95,0,2,2,13.006381,87.993619,50.5,1.0,99.999016,50.499508,0.000984218,0.0,0.0
0,156.16,2925.08,267755.22,0,2,3,0.029343,1.000014,0.059985,0.028923,0.999594,0.060976,0.035721,0.0,0.0
0,25.48,828.71,54540.67,0,7,1,0.086,54.2,13.413469,0.084892,54.198845,14.549437,0.045211617,0.0,0.0
0,19.34,876.72,1891169.67,0,12,3,0.01,499.989,30.759633,0.495237,499.98774,32.51252,2.5763516280000003,0.0,0.0
0,22387.89,5.08,89561.72,0,1,2,0.1,60.0,30.05,0.05,40.0,15.0245,0.002,0.0,1.510225
0,5464.42,18006.95,536981.08,0,10,4,0.00153,17.0,4.429336,0.0,89.748073,20.669614000000006,0.003730947,0.0,6.760422999999999
0,0.0,57554.25,230217.02,1,2,0,0.7842399999999999,19.995,8.360968,0.0,0.0,0.0,33.443870000000004,0.0,0.0
0,69.63,108.81,356.88,0,2,1,0.006351,0.990561,0.4984560000000001,0.005903,0.990113,0.498008,0.00089692,0.0,0.0
0,310.33,5005.28,874362.07,0,5,2,0.049002,25.5,0.330032,0.048394,25.5042,0.444007,0.05861082,0.0,0.0
0,160.84,184251.12,553557.55,0,3,3,0.01,1.0,0.37,0.0,44.060669,9.031737,-44.04868277,0.0,0.0
0,21.77,0.0,65.32,0,1,3,101.0,101.0,101.0,1.668218,97.377928,33.666149,0.0015539999999999,0.0,0.0
0,3.02,5711.32,17139.98,0,3,1,0.099,0.761864,0.325859,0.215261,0.761286,0.488273,0.001030219,0.0,0.0
0,6238.72,1256.93,1420408.97,0,1,53,0.112096,2.104634,0.4166,0.010882,51.0,6.814433,0.027500008,0.0,0.0
0,1.88,0.4,6.45,0,2,3,130.530911,1870.469089,1000.5,0.023,1488.656521,666.999528,0.001414909,0.0,0.0
0,2863.7,7519.13,352296.45,0,9,22,0.004792,10.0,3.170122,0.0,10.685747,2.600301,0.03216727,0.0,0.433545
0,0.0,0.0,145464.3,0,1,1,0.995,0.995,0.995,0.9,0.9,0.9,0.095,0.0,0.07495
0,9756.62,57147.06,422328.02,0,4,7,2.543258,7.958703999999999,4.647777,0.0,9.79,1.658459,0.020460495,0.0,0.0
